Customer_ID,Customer_Name,Age,Gender,Marital_Status,Education_Level,Employment_Status,Occupation,Annual_Income,Monthly_Income,Monthly_Expenses,Savings_Balance,Account_Balance,Credit_Score,Credit_History_Years,Existing_EMI,Debt_to_Income_Ratio,Number_of_Credit_Cards,Previous_Defaults,Loan_ID,Loan_Term,Interest_Rate,EMI_Amount,Loan_Purpose,Loan_Status,Collateral_Value,Monthly_Transaction_Count,Total_Deposits,Total_Withdrawals,Average_Monthly_Balance,Missed_EMI_Count,Days_Past_Due,Outstanding_Loan_Balance,Fraud_Flag,Risk_Category,Recovery_Status,Loan_Default
CUST102693,Priya Reddy,27,Female,Married,Graduate,Employed,Analyst,56161,4680,2589,11196,7803,589,1,269,5.97,7,-4,LN202693,40,9.09,271,Education,Approved,54996,30,8304,7246,7299,1,17,20899,No,High,Ongoing,Yes
CUST102694,Divya Sharma,36,Female,Married,Graduate,Employed,Lecturer,77759,6481,3489,23203,15799,728,7,468,6.99,5,-5,LN202694,55,10.7,472,Education,Approved,104995,37,11297,9746,15296,-3,35,29897,No,Low,Not Required,No
CUST102695,Harish Kumar,35,Male,Single,Graduate,Employed,Retailer,79925,6662,3575,24404,16597,734,10,492,7.38,1,0,LN202695,29,11.49,492,Business,Approved,109999,45,11597,10004,16104,1,5,30805,Yes,Low,Not Required,No
CUST102696,Kiran Kumar,30,Male,Married,Graduate,Employed,Driver,62639,5222,2855,14805,10196,633,3,326,6.54,-2,0,LN202696,25,10.55,331,Car,Approved,70001,29,9201,8004,9697,4,10,23601,Yes,High,Ongoing,Yes
CUST102697,Priya Reddy,29,Female,Married,Graduate,Employed,Analyst,56156,4678,2589,11201,7802,589,7,275,6.09,-3,2,LN202697,32,8.75,269,Education,Approved,54995,35,8298,7255,7297,6,13,20903,No,High,Ongoing,Yes
CUST102698,Suresh Naidu,45,Male,Married,Graduate,Employed,Farmer,88558,7380,3943,29196,19800,793,10,574,7.98,7,-2,LN202698,26,9.03,572,Education,Approved,130002,42,12804,10995,19305,0,19,34401,Yes,Low,Not Required,No
CUST102699,Pooja Singh,30,Female,Married,Graduate,Employed,Nurse,69118,5765,3125,18405,12604,668,11,391,6.68,-3,4,LN202699,61,8.31,394,Business,Approved,84998,40,10095,8750,12095,0,19,26299,No,Medium,Not Required,No
CUST102700,Rohit Verma,38,Male,Married,Graduate,Employed,Engineer,75604,6300,3402,21999,15003,708,3,452,6.87,6,2,LN202700,51,9.86,454,Home,Approved,100004,42,11002,9496,14499,-3,17,28995,No,Medium,Not Required,No
CUST102701,Rohit Verma,35,Male,Married,Graduate,Employed,Engineer,75595,6299,3403,21995,15004,706,8,448,7.02,7,-3,LN202701,47,10.03,450,Home,Approved,100002,44,11002,9497,14502,-4,14,29004,No,Medium,Not Required,No
CUST102702,Vinod Reddy,41,Male,Married,Graduate,Employed,Electrician,84244,7021,3764,26795,18195,762,5,534,7.59,5,2,LN202702,43,8.23,529,Car,Approved,120002,49,12200,10503,17696,-2,29,32597,No,Low,Not Required,No
CUST102703,Mohan Rao,26,Male,Single,Graduate,Employed,Shop Owner,66955,5577,3039,17195,11804,656,11,366,6.36,-1,-3,LN202703,44,12.49,365,Education,Approved,80004,36,9796,8496,11299,-1,5,25402,No,Medium,Not Required,No
CUST102704,Pooja Mehta,39,Female,Single,Graduate,Employed,Designer,86399,7201,3852,27995,19000,772,7,546,7.69,-3,-2,LN202704,62,8.71,555,Home,Approved,124995,43,12505,10750,18504,-1,4,33500,No,Low,Not Required,No
CUST102705,Kavya Iyer,36,Female,Single,Graduate,Employed,HR,73436,6120,3314,20796,14203,702,8,425,7.27,-3,2,LN202705,37,9.4,433,Car,Approved,95005,41,10705,9252,13698,5,1,28105,No,Medium,Not Required,No
CUST102706,Aishwarya Rao,36,Female,Married,Graduate,Employed,Bank Officer,82075,6840,3675,25597,17397,750,9,511,7.26,-2,5,LN202706,34,12.21,512,Personal,Approved,115000,40,11895,10253,16895,-1,18,31701,No,Low,Not Required,No
CUST102707,Kavitha Iyer,46,Female,Married,Graduate,Employed,Doctor,90723,7556,4029,30405,20604,798,6,587,7.69,4,1,LN202707,31,10.22,594,Business,Approved,135004,44,13104,11248,20098,4,33,35298,No,Low,Not Required,No
CUST102708,Priya Reddy,24,Female,Married,Graduate,Employed,Analyst,56159,4678,2587,11200,7799,591,3,265,6.0,1,6,LN202708,41,9.03,270,Education,Approved,54996,28,8301,7254,7303,5,18,20900,No,High,Ongoing,Yes
CUST102709,Pooja Mehta,42,Female,Single,Graduate,Employed,Designer,86395,7205,3846,27998,18998,777,3,552,7.62,3,-3,LN202709,60,8.7,553,Home,Approved,124997,41,12497,10752,18497,3,-3,33499,No,Low,Not Required,No
CUST102710,Pooja Singh,31,Female,Married,Graduate,Employed,Nurse,69115,5760,3130,18400,12596,672,14,389,6.81,3,-3,LN202710,58,7.61,390,Business,Approved,85000,39,10099,8749,12103,2,16,26299,No,Medium,Not Required,No
CUST102711,Sneha Nair,31,Female,Single,Graduate,Employed,Teacher,60477,5039,2766,13596,9402,619,1,309,6.43,-2,-4,LN202711,60,9.8,312,Personal,Approved,65004,36,8901,7751,8902,-5,5,22697,No,High,Ongoing,Yes
CUST102712,Pooja Mehta,40,Female,Single,Graduate,Employed,Designer,86398,7197,3850,27999,19004,770,11,546,7.91,5,2,LN202712,64,8.37,549,Home,Approved,125005,49,12501,10751,18500,3,1,33500,No,Low,Not Required,No
CUST102713,Pooja Singh,33,Female,Married,Graduate,Employed,Nurse,69115,5758,3126,18397,12604,675,10,390,6.81,0,4,LN202713,56,8.15,394,Business,Approved,85001,33,10102,8753,12105,-4,17,26296,No,Medium,Not Required,No
CUST102714,Priya Reddy,27,Female,Married,Graduate,Employed,Analyst,56163,4679,2594,11195,7804,593,7,272,5.87,-1,6,LN202714,38,8.54,271,Education,Approved,54995,34,8296,7245,7304,2,19,20900,No,High,Ongoing,Yes
CUST102715,Kavitha Iyer,45,Female,Married,Graduate,Employed,Doctor,90719,7560,4026,30397,20602,797,8,594,7.93,2,2,LN202715,41,9.93,587,Business,Approved,134999,52,13101,11254,20099,-3,35,35296,No,Low,Not Required,No
CUST102716,Manoj Singh,45,Male,Single,Graduate,Employed,Police,92875,7740,4122,31598,21405,815,16,605,7.92,-1,-2,LN202716,48,11.03,612,Personal,Approved,140001,49,13400,11505,20899,-1,-2,36198,No,Low,Not Required,No
CUST102717,Arjun Patel,24,Male,Married,Graduate,Employed,Business,58318,4860,2683,12399,8605,606,4,293,6.28,-2,2,LN202717,43,9.02,290,Business,Approved,59995,33,8595,7499,8105,4,28,21802,No,High,Ongoing,Yes
CUST102718,Rahul Sharma,28,Male,Single,Graduate,Employed,Engineer,54002,4503,2498,10002,6996,585,4,248,5.71,2,4,LN202718,29,8.0,246,Home,Approved,50002,30,8002,7000,6503,-4,-1,19997,No,High,Ongoing,Yes
CUST102719,Kavya Iyer,36,Female,Single,Graduate,Employed,HR,73437,6125,3308,20804,14199,702,13,430,7.29,5,-1,LN202719,31,9.7,429,Car,Approved,95002,42,10702,9254,13702,5,1,28103,No,Medium,Not Required,No
CUST102720,Mohan Rao,31,Male,Single,Graduate,Employed,Shop Owner,66965,5577,3042,17204,11797,656,14,371,6.57,1,4,LN202720,49,12.04,374,Education,Approved,79995,33,9798,8503,11296,-4,-1,25405,No,Medium,Not Required,No
CUST102721,Arjun Patel,23,Male,Married,Graduate,Employed,Business,58320,4863,2678,12398,8600,607,7,295,6.06,2,2,LN202721,43,8.93,295,Business,Approved,60000,31,8597,7503,8098,4,30,21801,No,High,Ongoing,Yes
CUST102722,Rohit Verma,32,Male,Married,Graduate,Employed,Engineer,75600,6304,3402,22002,14998,714,-2,453,6.96,1,1,LN202722,52,10.32,453,Home,Approved,100002,42,10995,9504,14503,1,14,28996,No,Medium,Not Required,No
CUST102723,Kavitha Iyer,47,Female,Married,Graduate,Employed,Doctor,90718,7564,4033,30403,20600,799,9,588,7.67,0,3,LN202723,39,10.44,589,Business,Approved,134998,42,13098,11247,20099,2,25,35299,No,Low,Not Required,No
CUST102724,Kiran Kumar,29,Male,Married,Graduate,Employed,Driver,62637,5217,2856,14802,10197,628,12,335,6.18,5,0,LN202724,24,10.79,335,Car,Approved,70004,34,9198,8005,9699,5,11,23596,Yes,High,Ongoing,Yes
CUST102725,Rohit Verma,33,Male,Married,Graduate,Employed,Engineer,75599,6303,3405,22005,14995,711,4,448,7.03,1,-1,LN202725,45,9.9,448,Home,Approved,100005,36,11003,9498,14497,1,14,28996,No,Medium,Not Required,No
CUST102726,Rahul Sharma,30,Male,Single,Graduate,Employed,Engineer,53998,4498,2496,10001,6997,578,3,246,5.49,4,0,LN202726,29,8.04,248,Home,Approved,50001,33,8000,6998,6505,4,5,19996,No,High,Ongoing,Yes
CUST102727,Kiran Kumar,29,Male,Married,Graduate,Employed,Driver,62636,5223,2865,14802,10198,637,3,326,6.47,-1,-4,LN202727,29,10.77,333,Car,Approved,70005,39,9196,7997,9700,4,16,23600,Yes,High,Ongoing,Yes
CUST102728,Aishwarya Rao,38,Female,Married,Graduate,Employed,Bank Officer,82083,6844,3667,25600,17404,752,2,511,7.87,6,-5,LN202728,37,12.29,512,Personal,Approved,115004,38,11896,10254,16900,5,15,31703,No,Low,Not Required,No
CUST102729,Arjun Patel,25,Male,Married,Graduate,Employed,Business,58318,4861,2680,12399,8597,601,7,295,5.99,6,-1,LN202729,53,9.11,286,Business,Approved,59995,35,8601,7505,8097,1,28,21802,No,High,Ongoing,Yes
CUST102730,Rahul Sharma,28,Male,Single,Graduate,Employed,Engineer,53999,4502,2500,9997,7001,584,3,253,5.52,-3,0,LN202730,29,8.33,255,Home,Approved,49997,30,7999,6997,6504,-5,2,20000,No,High,Ongoing,Yes
CUST102731,Divya Sharma,34,Female,Married,Graduate,Employed,Lecturer,77757,6479,3492,23200,15803,721,9,466,7.36,6,5,LN202731,65,10.99,466,Education,Approved,104998,36,11302,9746,15295,4,33,29900,No,Low,Not Required,No
CUST102732,Sneha Kapoor,45,Female,Married,Graduate,Employed,Tester,95045,7921,4211,32797,22197,830,10,631,7.96,5,4,LN202732,56,12.01,630,Car,Approved,144999,53,13695,11755,21696,2,17,37102,No,Low,Not Required,No
CUST102733,Suresh Naidu,43,Male,Married,Graduate,Employed,Farmer,88561,7384,3938,29200,19804,790,6,572,7.59,-2,-3,LN202733,27,9.01,574,Education,Approved,129997,46,12805,11003,19302,0,16,34402,Yes,Low,Not Required,No
CUST102734,Sneha Nair,25,Female,Single,Graduate,Employed,Teacher,60477,5045,2773,13599,9397,622,4,311,6.04,3,-2,LN202734,57,9.83,315,Personal,Approved,65002,29,8896,7755,8903,-1,-4,22695,No,High,Ongoing,Yes
CUST102735,Kiran Kumar,32,Male,Married,Graduate,Employed,Driver,62635,5219,2858,14801,10201,632,8,325,6.44,-3,-1,LN202735,27,11.16,334,Car,Approved,69997,30,9198,8003,9696,-2,18,23603,Yes,High,Ongoing,Yes
CUST102736,Kavya Iyer,39,Female,Single,Graduate,Employed,HR,73443,6120,3307,20802,14200,697,9,434,7.15,2,-5,LN202736,32,9.06,432,Car,Approved,95005,36,10696,9254,13701,-2,0,28101,No,Medium,Not Required,No
CUST102737,Priya Reddy,22,Female,Married,Graduate,Employed,Analyst,56160,4675,2594,11199,7803,596,9,272,6.08,3,5,LN202737,32,8.58,266,Education,Approved,54999,32,8297,7251,7302,-3,10,20895,No,High,Ongoing,Yes
CUST102738,Suresh Naidu,40,Male,Married,Graduate,Employed,Farmer,88560,7382,3943,29204,19798,784,4,566,7.42,7,0,LN202738,20,9.23,567,Education,Approved,130001,47,12798,11002,19298,4,12,34405,Yes,Low,Not Required,No
CUST102739,Aishwarya Rao,42,Female,Married,Graduate,Employed,Bank Officer,82078,6840,3671,25599,17401,754,11,509,7.52,4,1,LN202739,32,11.63,505,Personal,Approved,114996,40,11904,10251,16898,0,18,31700,No,Low,Not Required,No
CUST102740,Pooja Singh,27,Female,Married,Graduate,Employed,Nurse,69123,5756,3134,18404,12602,669,10,387,7.08,-2,2,LN202740,65,7.62,392,Business,Approved,85005,40,10103,8754,12096,3,19,26298,No,Medium,Not Required,No
CUST102741,Manoj Singh,41,Male,Single,Graduate,Employed,Police,92878,7739,4123,31601,21403,816,12,611,8.03,-3,4,LN202741,50,11.31,607,Personal,Approved,139995,46,13401,11505,20901,5,3,36198,No,Low,Not Required,No
CUST102742,Sneha Kapoor,47,Female,Married,Graduate,Employed,Tester,95039,7921,4210,32799,22201,830,12,628,7.7,0,-2,LN202742,63,11.55,633,Car,Approved,144995,49,13705,11749,21695,-1,11,37095,No,Low,Not Required,No
CUST102743,Arjun Patel,32,Male,Married,Graduate,Employed,Business,58316,4855,2681,12398,8605,610,3,286,5.97,-1,5,LN202743,53,9.17,285,Business,Approved,59999,36,8598,7499,8098,-3,27,21801,No,High,Ongoing,Yes
CUST102744,Kavya Iyer,39,Female,Single,Graduate,Employed,HR,73440,6117,3312,20805,14195,695,10,428,6.8,-4,-2,LN202744,40,9.34,428,Car,Approved,94996,44,10705,9247,13702,3,-3,28099,No,Medium,Not Required,No
CUST102745,Suresh Naidu,40,Male,Married,Graduate,Employed,Farmer,88562,7383,3945,29196,19805,790,10,573,7.97,-1,0,LN202745,28,9.28,565,Education,Approved,130001,46,12795,10999,19304,4,15,34400,Yes,Low,Not Required,No
CUST102746,Sneha Kapoor,44,Female,Married,Graduate,Employed,Tester,95043,7919,4209,32799,22196,830,15,632,7.91,1,2,LN202746,64,11.0,632,Car,Approved,145002,48,13700,11752,21698,4,12,37099,No,Low,Not Required,No
CUST102747,Kiran Kumar,31,Male,Married,Graduate,Employed,Driver,62641,5215,2860,14804,10197,630,10,325,6.29,-3,-1,LN202747,28,10.94,328,Car,Approved,70005,33,9204,7995,9704,-4,17,23597,Yes,High,Ongoing,Yes
CUST102748,Kavya Iyer,33,Female,Single,Graduate,Employed,HR,73439,6119,3312,20795,14204,700,9,432,6.8,-3,2,LN202748,33,9.32,430,Car,Approved,94998,44,10700,9252,13700,2,0,28103,No,Medium,Not Required,No
CUST102749,Vikram Das,35,Male,Married,Graduate,Employed,Manager,71282,5944,3216,19598,13399,680,9,412,7.09,8,-2,LN202749,22,8.37,406,Personal,Approved,89999,37,10401,9002,12896,2,29,27204,No,Medium,Not Required,No
CUST102750,Arjun Patel,22,Male,Married,Graduate,Employed,Business,58318,4865,2682,12396,8603,601,10,291,6.08,1,-3,LN202750,45,9.18,288,Business,Approved,60003,28,8602,7495,8098,4,27,21795,No,High,Ongoing,Yes
CUST102751,Rohit Verma,30,Male,Married,Graduate,Employed,Engineer,75602,6302,3405,22004,14998,711,6,445,6.99,2,-2,LN202751,50,10.25,450,Home,Approved,99995,43,11003,9495,14502,-4,12,29001,No,Medium,Not Required,No
CUST102752,Kiran Kumar,30,Male,Married,Graduate,Employed,Driver,62641,5215,2857,14796,10196,631,4,333,6.01,5,-1,LN202752,27,10.44,326,Car,Approved,69999,35,9197,8002,9704,0,14,23597,Yes,High,Ongoing,Yes
CUST102753,Manoj Singh,42,Male,Single,Graduate,Employed,Police,92879,7744,4118,31595,21403,819,8,605,7.91,-4,-1,LN202753,47,10.69,610,Personal,Approved,140001,44,13405,11500,20904,-5,-1,36198,No,Low,Not Required,No
CUST102754,Kavya Iyer,30,Female,Single,Graduate,Employed,HR,73438,6117,3305,20797,14199,700,14,435,7.2,1,3,LN202754,37,8.93,433,Car,Approved,94997,41,10696,9249,13705,2,5,28101,No,Medium,Not Required,No
CUST102755,Aishwarya Rao,39,Female,Married,Graduate,Employed,Bank Officer,82080,6843,3672,25599,17398,745,10,509,7.27,-1,-4,LN202755,41,12.55,506,Personal,Approved,115001,47,11895,10246,16899,0,18,31704,No,Low,Not Required,No
CUST102756,Sneha Nair,32,Female,Single,Graduate,Employed,Teacher,60485,5036,2775,13597,9397,619,6,315,6.22,-3,-3,LN202756,56,10.26,311,Personal,Approved,65005,37,8904,7746,8902,4,5,22702,No,High,Ongoing,Yes
CUST102757,Vinod Reddy,43,Male,Married,Graduate,Employed,Electrician,84243,7018,3763,26795,18197,767,2,526,7.37,7,-2,LN202757,49,8.15,525,Car,Approved,119998,48,12204,10499,17696,-1,31,32603,No,Low,Not Required,No
CUST102758,Arjun Patel,24,Male,Married,Graduate,Employed,Business,58320,4855,2685,12396,8599,604,0,293,6.29,7,5,LN202758,50,9.65,285,Business,Approved,60000,30,8600,7498,8105,1,25,21800,No,High,Ongoing,Yes
CUST102759,Arjun Patel,28,Male,Married,Graduate,Employed,Business,58322,4857,2685,12402,8597,607,6,293,5.91,8,-1,LN202759,49,9.19,287,Business,Approved,59997,33,8604,7499,8098,-1,25,21796,No,High,Ongoing,Yes
CUST102760,Pooja Mehta,37,Female,Single,Graduate,Employed,Designer,86400,7195,3847,28003,19004,770,5,548,7.75,-1,-2,LN202760,65,8.82,550,Home,Approved,124999,46,12497,10745,18501,4,0,33496,No,Low,Not Required,No
CUST102761,Kavya Iyer,35,Female,Single,Graduate,Employed,HR,73438,6124,3307,20803,14197,699,14,427,6.65,2,-2,LN202761,39,9.71,429,Car,Approved,94997,41,10705,9250,13705,-1,2,28098,No,Medium,Not Required,No
CUST102762,Pooja Mehta,40,Female,Single,Graduate,Employed,Designer,86395,7197,3854,28002,18999,776,5,547,7.52,6,3,LN202762,57,8.94,547,Home,Approved,125004,41,12504,10748,18495,4,-5,33499,No,Low,Not Required,No
CUST102763,Kiran Kumar,28,Male,Married,Graduate,Employed,Driver,62639,5215,2862,14803,10200,632,9,332,6.05,7,-2,LN202763,23,11.0,327,Car,Approved,69998,29,9199,8003,9704,-4,11,23600,Yes,High,Ongoing,Yes
CUST102764,Mohan Rao,27,Male,Single,Graduate,Employed,Shop Owner,66958,5581,3037,17204,11800,660,10,370,6.91,3,2,LN202764,47,11.89,371,Education,Approved,79995,40,9801,8504,11300,5,2,25398,No,Medium,Not Required,No
CUST102765,Rohit Verma,39,Male,Married,Graduate,Employed,Engineer,75597,6300,3398,21997,14998,706,-1,449,7.23,7,4,LN202765,47,10.45,445,Home,Approved,100004,37,11005,9496,14505,-2,20,29005,No,Medium,Not Required,No
CUST102766,Vinod Reddy,44,Male,Married,Graduate,Employed,Electrician,84238,7022,3763,26798,18204,759,12,525,7.87,2,4,LN202766,47,8.32,532,Car,Approved,119995,40,12195,10505,17703,-3,27,32605,No,Low,Not Required,No
CUST102767,Kavya Iyer,39,Female,Single,Graduate,Employed,HR,73435,6118,3315,20804,14195,695,14,433,6.81,1,-2,LN202767,35,9.14,435,Car,Approved,95002,34,10702,9253,13704,-3,1,28101,No,Medium,Not Required,No
CUST102768,Priya Reddy,28,Female,Married,Graduate,Employed,Analyst,56156,4683,2589,11198,7804,589,5,269,5.63,4,2,LN202768,31,8.91,273,Education,Approved,54999,33,8301,7252,7295,1,13,20901,No,High,Ongoing,Yes
CUST102769,Vikram Das,28,Male,Married,Graduate,Employed,Manager,71279,5937,3223,19605,13399,680,7,406,6.9,8,2,LN202769,26,8.71,405,Personal,Approved,89998,37,10400,8999,12901,2,25,27197,No,Medium,Not Required,No
CUST102770,Vikram Das,33,Male,Married,Graduate,Employed,Manager,71275,5940,3222,19597,13405,686,16,415,7.03,0,4,LN202770,29,9.07,409,Personal,Approved,89998,42,10405,8995,12904,7,32,27205,No,Medium,Not Required,No
CUST102771,Suresh Naidu,41,Male,Married,Graduate,Employed,Farmer,88559,7385,3944,29196,19802,785,8,574,7.69,1,3,LN202771,25,9.45,568,Education,Approved,130001,41,12799,11001,19305,6,16,34402,Yes,Low,Not Required,No
CUST102772,Vikram Das,31,Male,Married,Graduate,Employed,Manager,71284,5938,3225,19602,13403,685,10,406,6.79,-2,2,LN202772,29,8.64,413,Personal,Approved,89999,38,10396,8995,12898,7,35,27197,No,Medium,Not Required,No
CUST102773,Mohan Rao,31,Male,Single,Graduate,Employed,Shop Owner,66959,5575,3037,17203,11801,659,9,370,6.57,-4,-3,LN202773,47,12.64,369,Education,Approved,79997,31,9805,8500,11295,-2,2,25398,No,Medium,Not Required,No
CUST102774,Arjun Patel,29,Male,Married,Graduate,Employed,Business,58316,4864,2675,12398,8603,608,1,290,6.12,3,5,LN202774,49,9.59,293,Business,Approved,59995,33,8595,7496,8098,-2,33,21800,No,High,Ongoing,Yes
CUST102775,Sneha Nair,27,Female,Single,Graduate,Employed,Teacher,60479,5037,2772,13605,9401,615,11,306,6.06,-1,3,LN202775,65,9.84,314,Personal,Approved,64997,37,8899,7755,8896,-1,1,22695,No,High,Ongoing,Yes
CUST102776,Harish Kumar,42,Male,Single,Graduate,Employed,Retailer,79924,6656,3578,24402,16598,739,1,489,7.72,6,2,LN202776,22,11.69,489,Business,Approved,110002,43,11595,9997,16103,-3,4,30804,Yes,Low,Not Required,No
CUST102777,Aishwarya Rao,39,Female,Married,Graduate,Employed,Bank Officer,82085,6835,3667,25602,17405,748,7,506,7.75,3,0,LN202777,32,11.72,513,Personal,Approved,114999,45,11897,10247,16900,2,20,31703,No,Low,Not Required,No
CUST102778,Priya Reddy,25,Female,Married,Graduate,Employed,Analyst,56157,4680,2590,11199,7799,593,8,265,5.52,-3,-3,LN202778,40,8.99,272,Education,Approved,55001,29,8298,7247,7299,3,17,20903,No,High,Ongoing,Yes
CUST102779,Pooja Mehta,41,Female,Single,Graduate,Employed,Designer,86398,7204,3852,27998,19000,777,3,545,7.78,-2,-2,LN202779,58,8.79,554,Home,Approved,125004,42,12495,10750,18502,0,-4,33499,No,Low,Not Required,No
CUST102780,Arjun Patel,22,Male,Married,Graduate,Employed,Business,58316,4856,2677,12402,8598,603,3,287,6.21,0,-2,LN202780,48,9.59,292,Business,Approved,59996,30,8597,7495,8100,6,26,21796,No,High,Ongoing,Yes
CUST102781,Arjun Patel,29,Male,Married,Graduate,Employed,Business,58317,4864,2682,12397,8600,609,2,289,5.81,1,4,LN202781,43,9.8,294,Business,Approved,59998,37,8600,7502,8095,7,25,21800,No,High,Ongoing,Yes
CUST102782,Rahul Sharma,20,Male,Single,Graduate,Employed,Engineer,53999,4501,2501,10004,7000,575,1,245,5.76,5,1,LN202782,24,8.36,250,Home,Approved,50005,30,8003,6998,6495,-4,3,19998,No,High,Ongoing,Yes
CUST102783,Manoj Singh,48,Male,Single,Graduate,Employed,Police,92876,7736,4124,31599,21402,815,14,611,7.53,3,-3,LN202783,45,11.3,606,Personal,Approved,140003,47,13396,11500,20902,-1,-2,36196,No,Low,Not Required,No
CUST102784,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,53997,4498,2504,9997,7005,582,2,246,5.38,-1,6,LN202784,29,8.06,255,Home,Approved,50002,27,8003,6999,6495,3,1,20001,No,High,Ongoing,Yes
CUST102785,Priya Reddy,24,Female,Married,Graduate,Employed,Analyst,56161,4681,2588,11199,7795,588,5,265,5.84,0,0,LN202785,35,8.58,271,Education,Approved,55005,35,8304,7254,7295,2,14,20898,No,High,Ongoing,Yes
CUST102786,Divya Sharma,33,Female,Married,Graduate,Employed,Lecturer,77759,6483,3488,23202,15798,719,0,466,7.61,2,-5,LN202786,65,11.28,465,Education,Approved,104998,39,11300,9753,15300,4,34,29902,No,Low,Not Required,No
CUST102787,Divya Sharma,31,Female,Married,Graduate,Employed,Lecturer,77765,6482,3485,23195,15800,718,6,467,7.41,-1,5,LN202787,61,10.37,473,Education,Approved,105001,43,11301,9753,15298,5,30,29905,No,Low,Not Required,No
CUST102788,Harish Kumar,33,Male,Single,Graduate,Employed,Retailer,79921,6664,3575,24403,16601,735,10,487,7.18,1,3,LN202788,29,11.53,486,Business,Approved,109998,41,11596,10002,16097,-2,-2,30800,Yes,Low,Not Required,No
CUST102789,Kavya Iyer,34,Female,Single,Graduate,Employed,HR,73439,6123,3310,20804,14196,702,10,425,7.16,5,3,LN202789,33,9.1,430,Car,Approved,94996,40,10703,9249,13700,5,-1,28095,No,Medium,Not Required,No
CUST102790,Kavya Iyer,36,Female,Single,Graduate,Employed,HR,73438,6118,3309,20802,14202,694,8,427,7.19,4,-5,LN202790,40,9.25,427,Car,Approved,94997,36,10704,9253,13704,3,-2,28095,No,Medium,Not Required,No
CUST102791,Anjali Gupta,28,Female,Married,Graduate,Employed,Accountant,64804,5396,2951,15999,10999,642,4,348,6.19,4,2,LN202791,31,11.81,354,Home,Approved,75005,40,9497,8245,10502,4,35,24503,No,High,Ongoing,Yes
CUST102792,Vinod Reddy,34,Male,Married,Graduate,Employed,Electrician,84242,7020,3758,26801,18198,762,2,533,7.64,2,3,LN202792,44,7.67,525,Car,Approved,119998,47,12200,10497,17701,1,28,32605,No,Low,Not Required,No
